ds,yhat,yhat_lower,yhat_upper,metric
2025-03-15 11:57:01.772070,0.0166717215912456,-0.04784039702552959,0.0796612413697926,cpu_usage
2025-03-15 11:57:14.193447,0.01712775635947133,-0.05100802463471502,0.08306364913208462,cpu_usage
2025-03-15 11:57:29.091752,0.017676006219964204,-0.0491929898826451,0.08689924129834341,cpu_usage
2025-03-15 11:57:45.406439,0.018276445971558395,-0.04461763688109232,0.08996316296026112,cpu_usage
2025-03-15 11:58:00.686879,0.018838821720334593,-0.04885434639929359,0.09248871600969578,cpu_usage
2025-03-15 11:58:15.714779,0.019391916049819186,-0.047423014915764596,0.08642652247705028,cpu_usage
2025-03-15 11:58:31.113795,0.019958669166814824,-0.04897720234584913,0.09096954943536252,cpu_usage
2025-03-15 11:58:41.093795,0.02032597879890097,-0.050395421524551266,0.0901350542085494,cpu_usage
2025-03-15 11:58:55.752738,0.02086549479909825,-0.04898470674946601,0.0885751601548948,cpu_usage
2025-03-15 11:59:10.520557,0.02140901793296386,-0.0515143196471366,0.08771886812580747,cpu_usage
2025-03-15 12:59:10.520557,0.15390544695313257,0.08830193012564537,0.218522747854738,cpu_usage
2025-03-15 13:59:10.520557,0.2864018759733013,0.22581816499990892,0.3528514948551498,cpu_usage
2025-03-15 14:59:10.520557,0.41889830499346997,0.3534623817486282,0.48983913245284083,cpu_usage
2025-03-15 15:59:10.520557,0.5513947340136387,0.4794244612509495,0.6146309181110041,cpu_usage
2025-03-15 16:59:10.520557,0.6838911630338074,0.6149000683942478,0.7484299449873856,cpu_usage
2025-03-15 17:59:10.520557,0.8163875920539762,0.7481751525357702,0.8824639019858308,cpu_usage
2025-03-15 18:59:10.520557,0.9488840210741448,0.8787492115268356,1.0193602031507285,cpu_usage
2025-03-15 19:59:10.520557,1.0813804500943136,1.0118587596198265,1.1486666705485813,cpu_usage
2025-03-15 20:59:10.520557,1.2138768791144823,1.1482593292682928,1.2819411185588632,cpu_usage
2025-03-15 21:59:10.520557,1.3463733081346512,1.2817709536946993,1.4177522015774653,cpu_usage
2025-03-15 22:59:10.520557,1.4788697371548198,1.4114402230142284,1.552352870622923,cpu_usage
2025-03-15 23:59:10.520557,1.6113661661749885,1.549579579011316,1.6819828853653647,cpu_usage
2025-03-16 00:59:10.520557,1.7438625951951572,1.6781911499048572,1.8141776684440938,cpu_usage
2025-03-16 01:59:10.520557,1.8763590242153259,1.8056405194012137,1.9433320338007336,cpu_usage
2025-03-16 02:59:10.520557,2.0088554532354945,1.946516297954699,2.0746438518606762,cpu_usage
2025-03-16 03:59:10.520557,2.1413518822556634,2.073111187468355,2.206994536462566,cpu_usage
2025-03-16 04:59:10.520557,2.273848311275832,2.203831638774879,2.3402355232062724,cpu_usage
2025-03-16 05:59:10.520557,2.4063447402960008,2.334434081696871,2.4726905386613733,cpu_usage
2025-03-16 06:59:10.520557,2.538841169316169,2.474209883699628,2.600766605636693,cpu_usage
2025-03-16 07:59:10.520557,2.671337598336338,2.605224042097569,2.7391135813406455,cpu_usage
2025-03-16 08:59:10.520557,2.803834027356507,2.7357664859773703,2.8696091108389057,cpu_usage
2025-03-16 09:59:10.520557,2.9363304563766763,2.873246545323517,3.005518398728001,cpu_usage
2025-03-16 10:59:10.520557,3.068826885396844,2.9987357776785535,3.1325917697416794,cpu_usage
2025-03-16 11:59:10.520557,3.2013233144170132,3.135787536037098,3.268619396241671,cpu_usage
2025-03-15 11:57:01.772070,0.00818293,-0.03238034902579622,0.04362363116903396,cpu_limit
2025-03-15 11:57:14.193447,0.00840064190378411,-0.030855357833047978,0.04699620891795767,cpu_limit
2025-03-15 11:57:29.091752,0.008661766690569554,-0.03190225483544977,0.047578363525355855,cpu_limit
2025-03-15 11:57:45.406439,0.00894771672840106,-0.02853215976571939,0.04351918201538244,cpu_limit
2025-03-15 11:58:00.686879,0.009215539219679941,-0.03398034738679183,0.04744674506877905,cpu_limit
2025-03-15 11:58:15.714779,0.009478935308564073,-0.030154316625194445,0.04922531502540609,cpu_limit
2025-03-15 11:58:31.113795,0.00974883607852231,-0.026091352573291537,0.0465173433564347,cpu_limit
2025-03-15 11:58:41.093795,0.009923756439393146,-0.028117184654949445,0.04828065527679975,cpu_limit
2025-03-15 11:58:55.752738,0.010180684816786901,-0.027576753144587157,0.04795503432500717,cpu_limit
2025-03-15 11:59:10.520557,0.010439521471879612,-0.026032639946831613,0.045732504728839905,cpu_limit
2025-03-15 12:59:10.520557,0.07353698754549241,0.03417811716590247,0.11108360062817423,cpu_limit
2025-03-15 13:59:10.520557,0.13663445361910523,0.09958369584401151,0.1734060443908353,cpu_limit
2025-03-15 14:59:10.520557,0.19973191969271803,0.15686755206661407,0.233275125625447,cpu_limit
2025-03-15 15:59:10.520557,0.26282938576633086,0.2262954257647395,0.3000687187618849,cpu_limit
2025-03-15 16:59:10.520557,0.3259268518399437,0.2857917648723402,0.36266667020649296,cpu_limit
2025-03-15 17:59:10.520557,0.38902431791355646,0.3513269346573228,0.42739417229494375,cpu_limit
2025-03-15 18:59:10.520557,0.45212178398716923,0.4126895918142537,0.4863679923545609,cpu_limit
2025-03-15 19:59:10.520557,0.5152192500607821,0.4779718070075116,0.5560569783675199,cpu_limit
2025-03-15 20:59:10.520557,0.5783167161343948,0.5392598536633744,0.6155589061264303,cpu_limit
2025-03-15 21:59:10.520557,0.6414141822080077,0.6061569324818364,0.677398325605916,cpu_limit
2025-03-15 22:59:10.520557,0.7045116482816205,0.6661407837954,0.7404076184976837,cpu_limit
2025-03-15 23:59:10.520557,0.7676091143552333,0.7310884643408203,0.8067249937904005,cpu_limit
2025-03-16 00:59:10.520557,0.8307065804288462,0.7925211765790106,0.8680921034576236,cpu_limit
2025-03-16 01:59:10.520557,0.8938040465024589,0.8563364204024758,0.9297449044418281,cpu_limit
2025-03-16 02:59:10.520557,0.9569015125760718,0.9176537349949644,0.9964664899887143,cpu_limit
2025-03-16 03:59:10.520557,1.0199989786496846,0.9800390301330719,1.0574694531264293,cpu_limit
